stock,date,price
TJX,22-10-2013,58.59
TJX,23-10-2013,58.7
TJX,24-10-2013,58.79
TJX,25-10-2013,59.1
TJX,28-10-2013,58.76
TJX,29-10-2013,60.04
TJX,30-10-2013,60.24
TJX,31-10-2013,60.79
TJX,01-11-2013,60.88
TJX,04-11-2013,60.83
TJX,05-11-2013,61.29
TJX,06-11-2013,61.72
TJX,07-11-2013,60.61
TJX,08-11-2013,61.72
TJX,11-11-2013,61.69
TJX,12-11-2013,61.62
TJX,13-11-2013,62.72
TJX,14-11-2013,63.01
TJX,15-11-2013,63.52
TJX,18-11-2013,62.49
TJX,19-11-2013,63.12
TJX,20-11-2013,63.27
TJX,21-11-2013,63.99
TJX,22-11-2013,63.06
TJX,25-11-2013,63.16
TJX,26-11-2013,63.04
TJX,27-11-2013,63.26
TJX,29-11-2013,62.88
TJX,02-12-2013,62.71
TJX,03-12-2013,62.45
TJX,04-12-2013,62.61
TJX,05-12-2013,62.23
TJX,06-12-2013,62.34
TJX,09-12-2013,62.06
TJX,10-12-2013,62.18
TJX,11-12-2013,61.35
TJX,12-12-2013,61.25
TJX,13-12-2013,61.17
TJX,16-12-2013,61.62
TJX,17-12-2013,61.36
TJX,18-12-2013,62.5
TJX,19-12-2013,62.55
TJX,20-12-2013,62.49
TJX,23-12-2013,62.71
TJX,24-12-2013,63.03
TJX,26-12-2013,63.65
TJX,27-12-2013,63.38
TJX,30-12-2013,63.32
TJX,31-12-2013,63.73
TJX,02-01-2014,63.48
TJX,03-01-2014,63.6
TJX,06-01-2014,62.91
TJX,07-01-2014,63.18
TJX,08-01-2014,63.5
TJX,09-01-2014,63.32
TJX,10-01-2014,64.05
TJX,13-01-2014,62.91
TJX,14-01-2014,62.86
TJX,15-01-2014,62.55
TJX,16-01-2014,62.13
TJX,17-01-2014,61.86
TJX,21-01-2014,60.21
TJX,22-01-2014,59.19
TJX,23-01-2014,58.4
TJX,24-01-2014,57.75
TJX,27-01-2014,58.1
TJX,28-01-2014,58.15
TJX,29-01-2014,57.25
TJX,30-01-2014,57.51
TJX,31-01-2014,57.36
TJX,03-02-2014,56.24
TJX,04-02-2014,56.03
TJX,05-02-2014,57.79
TJX,06-02-2014,59.39
TJX,07-02-2014,59.43
TJX,10-02-2014,59.26
TJX,11-02-2014,59.96
TJX,12-02-2014,60.13
TJX,13-02-2014,60.17
TJX,14-02-2014,59.79
TJX,18-02-2014,60.23
TJX,19-02-2014,59.85
TJX,20-02-2014,60.02
TJX,21-02-2014,60.08
TJX,24-02-2014,60.39
TJX,25-02-2014,60.99
TJX,26-02-2014,60.29
TJX,27-02-2014,60.73
TJX,28-02-2014,61.46
TJX,03-03-2014,60.89
TJX,04-03-2014,61.54
TJX,05-03-2014,61.73
TJX,06-03-2014,61.13
TJX,07-03-2014,61.71
TJX,10-03-2014,62.23
TJX,11-03-2014,61.84
TJX,12-03-2014,61.51
TJX,13-03-2014,61.06
TJX,14-03-2014,61.35
TJX,17-03-2014,62.05
TJX,18-03-2014,60.8
TJX,19-03-2014,60.51
TJX,20-03-2014,60.69
TJX,21-03-2014,61.75
TJX,24-03-2014,60.57
TJX,25-03-2014,60.06
TJX,26-03-2014,59.66
TJX,27-03-2014,59.4
TJX,28-03-2014,60.1
TJX,31-03-2014,60.65
TJX,01-04-2014,61.19
TJX,02-04-2014,62.16
TJX,03-04-2014,61.55
TJX,04-04-2014,61.18
TJX,07-04-2014,59.88
TJX,08-04-2014,60.45
TJX,09-04-2014,60.25
TJX,10-04-2014,58.88
TJX,11-04-2014,57.83
TJX,14-04-2014,58.29
TJX,15-04-2014,58.68
TJX,16-04-2014,59.03
TJX,17-04-2014,58.7
TJX,21-04-2014,59.39
TJX,22-04-2014,59.7
TJX,23-04-2014,58.85
TJX,24-04-2014,58.25
TJX,25-04-2014,58.14
TJX,28-04-2014,58.54
TJX,29-04-2014,58.45
TJX,30-04-2014,58.18
TJX,01-05-2014,58.26
TJX,02-05-2014,58.38
TJX,05-05-2014,58.1
TJX,06-05-2014,57.03
TJX,07-05-2014,57.21
TJX,08-05-2014,57.82
TJX,09-05-2014,58.47
TJX,12-05-2014,59.86
TJX,13-05-2014,59.08
TJX,14-05-2014,59.13
TJX,15-05-2014,58.12
TJX,16-05-2014,58.56
TJX,19-05-2014,58.4
TJX,20-05-2014,53.95
TJX,21-05-2014,56.6
TJX,22-05-2014,55.47
TJX,23-05-2014,55.15
TJX,27-05-2014,54.66
TJX,28-05-2014,54.3
TJX,29-05-2014,54.45
TJX,30-05-2014,54.45
TJX,02-06-2014,54.13
TJX,03-06-2014,54.23
TJX,04-06-2014,55.53
TJX,05-06-2014,56.02
TJX,06-06-2014,56.42
TJX,09-06-2014,56.22
TJX,10-06-2014,56.06
TJX,11-06-2014,55.47
TJX,12-06-2014,54.69
TJX,13-06-2014,54.79
TJX,16-06-2014,54.71
TJX,17-06-2014,54.74
TJX,18-06-2014,55.56
TJX,19-06-2014,55.12
TJX,20-06-2014,54.95
TJX,23-06-2014,54.81
TJX,24-06-2014,53.84
TJX,25-06-2014,53.14
TJX,26-06-2014,52.82
TJX,27-06-2014,52.77
TJX,30-06-2014,53.15
TJX,01-07-2014,53.51
TJX,02-07-2014,53.71
TJX,03-07-2014,53.8
TJX,07-07-2014,53.41
TJX,08-07-2014,53.85
TJX,09-07-2014,54.48
TJX,10-07-2014,53.78
TJX,11-07-2014,53.55
TJX,14-07-2014,53.45
TJX,15-07-2014,53.94
TJX,16-07-2014,52.58
TJX,17-07-2014,52.98
TJX,18-07-2014,52.98
TJX,21-07-2014,52.39
TJX,22-07-2014,52.48
TJX,23-07-2014,53.1
TJX,24-07-2014,53.21
TJX,25-07-2014,52.55
TJX,28-07-2014,52.64
TJX,29-07-2014,52.49
TJX,30-07-2014,53.68
TJX,31-07-2014,53.29
TJX,01-08-2014,53.71
TJX,04-08-2014,53.71
TJX,05-08-2014,53.14
TJX,06-08-2014,53.91
TJX,07-08-2014,53.49
TJX,08-08-2014,54.9
TJX,11-08-2014,54.46
TJX,12-08-2014,54.21
TJX,13-08-2014,53.34
TJX,14-08-2014,53.96
TJX,15-08-2014,53.14
TJX,18-08-2014,53.9
TJX,19-08-2014,58.56
TJX,20-08-2014,59.4
TJX,21-08-2014,58.91
TJX,22-08-2014,59.36
TJX,25-08-2014,58.98
TJX,26-08-2014,59.5
TJX,27-08-2014,59.54
TJX,28-08-2014,59.77
TJX,29-08-2014,59.61
TJX,02-09-2014,60.44
TJX,03-09-2014,60.36
TJX,04-09-2014,60.89
TJX,05-09-2014,61.15
TJX,08-09-2014,60.53
TJX,09-09-2014,59.72
TJX,10-09-2014,59.7
TJX,11-09-2014,60.18
TJX,12-09-2014,59.89
TJX,15-09-2014,59.7
TJX,16-09-2014,60.23
TJX,17-09-2014,59.92
TJX,18-09-2014,60.22
TJX,19-09-2014,59.65
TJX,22-09-2014,59.18
TJX,23-09-2014,58.76
TJX,24-09-2014,60.36
TJX,25-09-2014,59.3
TJX,26-09-2014,59.92
TJX,29-09-2014,59.8
TJX,30-09-2014,59.17
TJX,01-10-2014,59.22
TJX,02-10-2014,59.95
TJX,03-10-2014,61.08
TJX,06-10-2014,60.3
TJX,07-10-2014,59.69
TJX,08-10-2014,60.99
TJX,09-10-2014,60.49
TJX,10-10-2014,61.57
TJX,13-10-2014,60.63
TJX,14-10-2014,61.41
TJX,15-10-2014,60.1
TJX,16-10-2014,59.62
TJX,17-10-2014,60.4
TJX,20-10-2014,60.66
TJX,21-10-2014,62.16
TJX,22-10-2014,61.62
TJX,23-10-2014,62.34
TJX,24-10-2014,62.08
TJX,27-10-2014,62.83
TJX,28-10-2014,62.7
TJX,29-10-2014,62.72
TJX,30-10-2014,63.25
TJX,31-10-2014,63.32
TJX,03-11-2014,63.9
TJX,04-11-2014,63.86
TJX,05-11-2014,63.72
TJX,06-11-2014,64.56
TJX,07-11-2014,64
TJX,10-11-2014,63.92
TJX,11-11-2014,63.25
TJX,12-11-2014,63.73
TJX,13-11-2014,63.5
TJX,14-11-2014,62.32
TJX,17-11-2014,61.54
TJX,18-11-2014,61.64
TJX,19-11-2014,62.13
TJX,20-11-2014,63.36
TJX,21-11-2014,63.56
TJX,24-11-2014,63.51
TJX,25-11-2014,63.96
TJX,26-11-2014,64.52
TJX,28-11-2014,66.16
TJX,01-12-2014,65.23
TJX,02-12-2014,65.24
TJX,03-12-2014,65.86
TJX,04-12-2014,65.91
TJX,05-12-2014,65.58
TJX,08-12-2014,65.42
TJX,09-12-2014,65.42
TJX,10-12-2014,64.29
TJX,11-12-2014,65.6
TJX,12-12-2014,65.61
TJX,15-12-2014,66.31
TJX,16-12-2014,65.02
TJX,17-12-2014,65.36
TJX,18-12-2014,67.08
TJX,19-12-2014,66.08
TJX,22-12-2014,67.26
TJX,23-12-2014,68.12
TJX,24-12-2014,67.87
TJX,26-12-2014,68.07
TJX,29-12-2014,68.37
TJX,30-12-2014,68.44
TJX,31-12-2014,68.58
TJX,02-01-2015,67.96
TJX,05-01-2015,67.2
TJX,06-01-2015,66.87
TJX,07-01-2015,68.24
TJX,08-01-2015,68.6
TJX,09-01-2015,67.75
TJX,12-01-2015,67.4
TJX,13-01-2015,67.16
TJX,14-01-2015,66.23
TJX,15-01-2015,65.28
TJX,16-01-2015,66.75
TJX,20-01-2015,66.22
TJX,21-01-2015,66.01
TJX,22-01-2015,67.5
TJX,23-01-2015,67.63
TJX,26-01-2015,68.14
TJX,27-01-2015,68.25
TJX,28-01-2015,67.27
TJX,29-01-2015,67.61
TJX,30-01-2015,65.94
TJX,02-02-2015,65.87
TJX,03-02-2015,67.3
TJX,04-02-2015,67.87
TJX,05-02-2015,68.44
TJX,06-02-2015,68.25
TJX,09-02-2015,67.5
TJX,10-02-2015,68.29
TJX,11-02-2015,68.36
TJX,12-02-2015,68.88
TJX,13-02-2015,69.24
TJX,17-02-2015,68.59
TJX,18-02-2015,67.67
TJX,19-02-2015,67.82
TJX,20-02-2015,68.73
TJX,23-02-2015,68.4
TJX,24-02-2015,67.16
TJX,25-02-2015,69.38
TJX,26-02-2015,68.07
TJX,27-02-2015,68.64
TJX,02-03-2015,69.47
TJX,03-03-2015,68.61
TJX,04-03-2015,68.29
TJX,05-03-2015,68.72
TJX,06-03-2015,68.03
TJX,09-03-2015,68.23
TJX,10-03-2015,67.61
TJX,11-03-2015,67.15
TJX,12-03-2015,68.69
TJX,13-03-2015,67.99
TJX,16-03-2015,68.66
TJX,17-03-2015,68.31
TJX,18-03-2015,67.95
TJX,19-03-2015,68.16
TJX,20-03-2015,69.47
TJX,23-03-2015,69.48
TJX,24-03-2015,70.08
TJX,25-03-2015,69.54
TJX,26-03-2015,69.02
TJX,27-03-2015,69.59
TJX,30-03-2015,70.47
TJX,31-03-2015,70.05
TJX,01-04-2015,68.95
TJX,02-04-2015,69.32
TJX,06-04-2015,69.3
TJX,07-04-2015,68.65
TJX,08-04-2015,69.33
TJX,09-04-2015,68.63
TJX,10-04-2015,68.53
TJX,13-04-2015,68.14
TJX,14-04-2015,67.28
TJX,15-04-2015,66.74
TJX,16-04-2015,66.48
TJX,17-04-2015,65.25
TJX,20-04-2015,65.97
TJX,21-04-2015,66.29
TJX,22-04-2015,66.41
TJX,23-04-2015,66.33
TJX,24-04-2015,66.29
TJX,27-04-2015,65.31
TJX,28-04-2015,64.92
TJX,29-04-2015,64.23
TJX,30-04-2015,64.54
TJX,01-05-2015,65.55
TJX,04-05-2015,65.54
TJX,05-05-2015,65.63
TJX,06-05-2015,65.84
TJX,07-05-2015,66.19
TJX,08-05-2015,67.32
TJX,11-05-2015,66.84
TJX,12-05-2015,66.39
TJX,13-05-2015,65.87
TJX,14-05-2015,65.66
TJX,15-05-2015,65.95
TJX,18-05-2015,67.26
TJX,19-05-2015,69.19
TJX,20-05-2015,68.46
TJX,21-05-2015,67.87
TJX,22-05-2015,67.16
TJX,26-05-2015,66.17
TJX,27-05-2015,66.5
TJX,28-05-2015,65.97
TJX,29-05-2015,64.38
TJX,01-06-2015,65.09
TJX,02-06-2015,64.89
TJX,03-06-2015,66.02
TJX,04-06-2015,65.61
TJX,05-06-2015,65.63
TJX,08-06-2015,65.26
TJX,09-06-2015,64.7
TJX,10-06-2015,65.52
TJX,11-06-2015,65.53
TJX,12-06-2015,65.37
TJX,15-06-2015,65.07
TJX,16-06-2015,65.36
TJX,17-06-2015,65.71
TJX,18-06-2015,67.16
TJX,19-06-2015,66.63
TJX,22-06-2015,66.54
TJX,23-06-2015,67.51
TJX,24-06-2015,67.58
TJX,25-06-2015,67.29
TJX,26-06-2015,68.02
TJX,29-06-2015,66.08
TJX,30-06-2015,66.17
TJX,01-07-2015,67.42
TJX,02-07-2015,66.8
TJX,06-07-2015,66.91
TJX,07-07-2015,68.22
TJX,08-07-2015,67.39
TJX,09-07-2015,67.67
TJX,10-07-2015,68.13
TJX,13-07-2015,69.16
TJX,14-07-2015,69.13
TJX,15-07-2015,68.72
TJX,16-07-2015,69.37
TJX,17-07-2015,68.74
TJX,20-07-2015,69.1
TJX,21-07-2015,68.53
TJX,22-07-2015,68.61
TJX,23-07-2015,68.24
TJX,24-07-2015,67.44
TJX,27-07-2015,67.34
TJX,28-07-2015,67.86
TJX,29-07-2015,69.46
TJX,30-07-2015,69.62
TJX,31-07-2015,69.82
TJX,03-08-2015,69.36
TJX,04-08-2015,69.56
TJX,05-08-2015,70.18
TJX,06-08-2015,69.49
TJX,07-08-2015,69.63
TJX,10-08-2015,70.17
TJX,11-08-2015,69.97
TJX,12-08-2015,70.07
TJX,13-08-2015,70.57
TJX,14-08-2015,70.6
TJX,17-08-2015,71.61
TJX,18-08-2015,76.78
TJX,19-08-2015,74.87
TJX,20-08-2015,74.33
TJX,21-08-2015,71.55
TJX,24-08-2015,69.43
TJX,25-08-2015,68.85
TJX,26-08-2015,70.81
TJX,27-08-2015,71.44
TJX,28-08-2015,70.72
TJX,31-08-2015,70.32
TJX,01-09-2015,69.39
TJX,02-09-2015,70.84
TJX,03-09-2015,71.44
TJX,04-09-2015,70.76
TJX,08-09-2015,72.34
TJX,09-09-2015,71.06
TJX,10-09-2015,71.49
TJX,11-09-2015,71.8
TJX,14-09-2015,71.21
TJX,15-09-2015,70.97
TJX,16-09-2015,71.57
TJX,17-09-2015,72.54
TJX,18-09-2015,71.36
TJX,21-09-2015,71.97
TJX,22-09-2015,71.22
TJX,23-09-2015,71.16
TJX,24-09-2015,71.23
TJX,25-09-2015,70.96
TJX,28-09-2015,69.09
TJX,29-09-2015,69.48
TJX,30-09-2015,71.42
TJX,01-10-2015,70.8
TJX,02-10-2015,71.38
TJX,05-10-2015,71.53
TJX,06-10-2015,70.77
TJX,07-10-2015,71.9
TJX,08-10-2015,72.23
TJX,09-10-2015,72.78
TJX,12-10-2015,73.58
TJX,13-10-2015,72.74
TJX,14-10-2015,71.77
TJX,15-10-2015,71.73
TJX,16-10-2015,72.43
TJX,19-10-2015,72.92
TJX,20-10-2015,73.01
TJX,21-10-2015,72.41
TJX,22-10-2015,73.9
TJX,23-10-2015,71.76
TJX,26-10-2015,72.44
TJX,27-10-2015,71.84
TJX,28-10-2015,73.23
TJX,29-10-2015,73.08
TJX,30-10-2015,73.19
TJX,02-11-2015,73.22
TJX,03-11-2015,74.23
TJX,04-11-2015,73.68
TJX,05-11-2015,74.32
TJX,06-11-2015,72.93
TJX,09-11-2015,71.07
TJX,10-11-2015,71.82
TJX,11-11-2015,69.08
TJX,12-11-2015,68.25
TJX,13-11-2015,64.21
TJX,16-11-2015,65.65
TJX,17-11-2015,68.18
TJX,18-11-2015,68.34
TJX,19-11-2015,67.7
TJX,20-11-2015,70.15
TJX,23-11-2015,70.59
TJX,24-11-2015,70.53
TJX,25-11-2015,71.65
TJX,27-11-2015,71.34
TJX,30-11-2015,70.6
TJX,01-12-2015,70.78
TJX,02-12-2015,70.73
TJX,03-12-2015,69.84
TJX,04-12-2015,70.99
TJX,07-12-2015,70.98
TJX,08-12-2015,71.33
TJX,09-12-2015,70.81
TJX,10-12-2015,71.48
TJX,11-12-2015,70.56
TJX,14-12-2015,70.93
TJX,15-12-2015,70.45
TJX,16-12-2015,71.85
TJX,17-12-2015,70.65
TJX,18-12-2015,69.32
TJX,21-12-2015,69.61
TJX,22-12-2015,70.4
TJX,23-12-2015,71.3
TJX,24-12-2015,70.89
TJX,28-12-2015,70.67
TJX,29-12-2015,71.76
TJX,30-12-2015,71.36
TJX,31-12-2015,70.91
TJX,04-01-2016,70.83
TJX,05-01-2016,71.94
TJX,06-01-2016,70.09
TJX,07-01-2016,69.99
TJX,08-01-2016,66.93
TJX,11-01-2016,67.8
TJX,12-01-2016,68.92
TJX,13-01-2016,67.69
TJX,14-01-2016,68.47
TJX,15-01-2016,67.51
TJX,19-01-2016,68.14
TJX,20-01-2016,67.45
TJX,21-01-2016,67.85
TJX,22-01-2016,68.95
TJX,25-01-2016,68.76
TJX,26-01-2016,69.69
TJX,27-01-2016,69.19
TJX,28-01-2016,69.39
TJX,29-01-2016,71.24
TJX,01-02-2016,72.21
TJX,02-02-2016,72.85
TJX,03-02-2016,71.98
TJX,04-02-2016,70.76
TJX,05-02-2016,67.96
TJX,08-02-2016,68.02
TJX,09-02-2016,69.65
TJX,10-02-2016,69.38
TJX,11-02-2016,67.91
TJX,12-02-2016,69.87
TJX,16-02-2016,71.37
TJX,17-02-2016,71.79
TJX,18-02-2016,71.61
TJX,19-02-2016,71.59
TJX,22-02-2016,73.03
TJX,23-02-2016,72.69
TJX,24-02-2016,74.24
TJX,25-02-2016,75.08
TJX,26-02-2016,75.64
TJX,29-02-2016,74.1
TJX,01-03-2016,75.47
TJX,02-03-2016,75.44
TJX,03-03-2016,75.22
TJX,04-03-2016,75.4
TJX,07-03-2016,75.37
TJX,08-03-2016,75.39
TJX,09-03-2016,74.95
TJX,10-03-2016,75.5
TJX,11-03-2016,75.49
TJX,14-03-2016,75.88
TJX,15-03-2016,76.05
TJX,16-03-2016,76.32
TJX,17-03-2016,77.22
TJX,18-03-2016,77.92
TJX,21-03-2016,77.85
TJX,22-03-2016,77.81
TJX,23-03-2016,77.72
TJX,24-03-2016,77.12
TJX,28-03-2016,77.76
TJX,29-03-2016,78.62
TJX,30-03-2016,78.68
TJX,31-03-2016,78.35
TJX,01-04-2016,78.78
TJX,04-04-2016,78.56
TJX,05-04-2016,77.71
TJX,06-04-2016,77.59
TJX,07-04-2016,76.19
TJX,08-04-2016,76.18
TJX,11-04-2016,75.45
TJX,12-04-2016,76.04
TJX,13-04-2016,76.63
TJX,14-04-2016,76.33
TJX,15-04-2016,77.3
TJX,18-04-2016,77.63
TJX,19-04-2016,77.72
TJX,20-04-2016,77.62
TJX,21-04-2016,77.01
TJX,22-04-2016,76.53
TJX,25-04-2016,76.5
TJX,26-04-2016,77.16
TJX,27-04-2016,77.74
TJX,28-04-2016,76.89
TJX,29-04-2016,75.82
TJX,02-05-2016,77.8
TJX,03-05-2016,77.03
TJX,04-05-2016,77.01
TJX,05-05-2016,76.54
TJX,06-05-2016,76.61
TJX,09-05-2016,77.79
TJX,10-05-2016,76.63
TJX,11-05-2016,74.03
TJX,12-05-2016,74.28
TJX,13-05-2016,72.68
TJX,16-05-2016,75.19
TJX,17-05-2016,75.59
TJX,18-05-2016,74.72
TJX,19-05-2016,75.8
TJX,20-05-2016,75.44
TJX,23-05-2016,74.7
TJX,24-05-2016,75.24
TJX,25-05-2016,75.32
TJX,26-05-2016,75.92
TJX,27-05-2016,76.65
TJX,31-05-2016,76.12
TJX,01-06-2016,76.6
TJX,02-06-2016,77
TJX,03-06-2016,76.43
TJX,06-06-2016,76
TJX,07-06-2016,76.26
TJX,08-06-2016,76.97
TJX,09-06-2016,77.31
TJX,10-06-2016,76.97
TJX,13-06-2016,76
TJX,14-06-2016,76.19
TJX,15-06-2016,75.92
TJX,16-06-2016,75.89
TJX,17-06-2016,75.65
TJX,20-06-2016,76.61
TJX,21-06-2016,77.26
TJX,22-06-2016,77.03
TJX,23-06-2016,76.88
TJX,24-06-2016,74.66
TJX,27-06-2016,73.53
TJX,28-06-2016,74.55
TJX,29-06-2016,76.31
TJX,30-06-2016,77.23
TJX,01-07-2016,76.96
TJX,05-07-2016,76.62
TJX,06-07-2016,77.61
TJX,07-07-2016,77.27
TJX,08-07-2016,78.96
TJX,11-07-2016,78.75
TJX,12-07-2016,78.51
TJX,13-07-2016,78.15
TJX,14-07-2016,78.05
TJX,15-07-2016,77.81
TJX,18-07-2016,79.26
TJX,19-07-2016,79.35
TJX,20-07-2016,79.67
TJX,21-07-2016,79.13
TJX,22-07-2016,79.83
TJX,25-07-2016,80.76
TJX,26-07-2016,81.2
TJX,27-07-2016,81.18
TJX,28-07-2016,81.24
TJX,29-07-2016,81.72
TJX,01-08-2016,81.86
TJX,02-08-2016,80.34
TJX,03-08-2016,80.71
TJX,04-08-2016,81.29
TJX,05-08-2016,81.98
TJX,08-08-2016,81.59
TJX,09-08-2016,80.9
TJX,10-08-2016,81.54
TJX,11-08-2016,82.43
TJX,12-08-2016,82.87
TJX,15-08-2016,82.77
TJX,16-08-2016,77.97
TJX,17-08-2016,78.19
TJX,18-08-2016,77.81
TJX,19-08-2016,79.35
TJX,22-08-2016,79.1
TJX,23-08-2016,78.69
TJX,24-08-2016,78.58
TJX,25-08-2016,78.8
TJX,26-08-2016,78.69
TJX,29-08-2016,78.57
TJX,30-08-2016,77.48
TJX,31-08-2016,77.44
TJX,01-09-2016,77.73
TJX,02-09-2016,77.68
TJX,06-09-2016,77.34
TJX,07-09-2016,77.55
TJX,08-09-2016,76.22
TJX,09-09-2016,74.76
TJX,12-09-2016,75.56
TJX,13-09-2016,74.31
TJX,14-09-2016,74.17
TJX,15-09-2016,75.04
TJX,16-09-2016,74.67
TJX,19-09-2016,74.69
TJX,20-09-2016,75.06
TJX,21-09-2016,76.1
TJX,22-09-2016,76.5
TJX,23-09-2016,76.02
TJX,26-09-2016,75.18
TJX,27-09-2016,75.24
TJX,28-09-2016,74.39
TJX,29-09-2016,73.87
TJX,30-09-2016,74.78
TJX,03-10-2016,74.35
TJX,04-10-2016,74.39
TJX,05-10-2016,74.2
TJX,06-10-2016,74.22
TJX,07-10-2016,73.74
TJX,10-10-2016,74.83
TJX,11-10-2016,74.23
TJX,12-10-2016,75.39
TJX,13-10-2016,74.47
TJX,14-10-2016,74.23
TJX,17-10-2016,73.32
TJX,18-10-2016,73.16
TJX,19-10-2016,73.46
TJX,20-10-2016,73.29
TJX,21-10-2016,73.49
TJX,24-10-2016,74.18
TJX,25-10-2016,73.62
TJX,26-10-2016,74.09
TJX,27-10-2016,73.18
TJX,28-10-2016,73.48
TJX,31-10-2016,73.75
TJX,01-11-2016,72.47
TJX,02-11-2016,72.74
TJX,03-11-2016,71.8
TJX,04-11-2016,71.92
TJX,07-11-2016,73.33
TJX,08-11-2016,73.23
TJX,09-11-2016,73.94
TJX,10-11-2016,75.39
TJX,11-11-2016,75.39
TJX,14-11-2016,74.22
TJX,15-11-2016,73.49
TJX,16-11-2016,76.39
TJX,17-11-2016,77.1
TJX,18-11-2016,77.73
TJX,21-11-2016,77.67
TJX,22-11-2016,79.31
TJX,23-11-2016,79.43
TJX,25-11-2016,79.24
TJX,28-11-2016,78.65
TJX,29-11-2016,78.81
TJX,30-11-2016,78.34
TJX,01-12-2016,77.67
TJX,02-12-2016,77.1
TJX,05-12-2016,77.33
TJX,06-12-2016,77.44
TJX,07-12-2016,78.19
TJX,08-12-2016,77.98
TJX,09-12-2016,78.03
TJX,12-12-2016,77.09
TJX,13-12-2016,78.26
TJX,14-12-2016,77.3
TJX,15-12-2016,77.42
TJX,16-12-2016,76.77
TJX,19-12-2016,76.94
TJX,20-12-2016,77.62
TJX,21-12-2016,77.45
TJX,22-12-2016,76.44
TJX,23-12-2016,76.44
TJX,27-12-2016,76.25
TJX,28-12-2016,75.31
TJX,29-12-2016,75.71
TJX,30-12-2016,75.13
TJX,03-01-2017,75.45
TJX,04-01-2017,76.62
TJX,05-01-2017,76.15
TJX,06-01-2017,75.98
TJX,09-01-2017,76.1
TJX,10-01-2017,76.69
TJX,11-01-2017,76.23
TJX,12-01-2017,75.93
TJX,13-01-2017,75.93
TJX,17-01-2017,76.75
TJX,18-01-2017,76.68
TJX,19-01-2017,75.08
TJX,20-01-2017,75.49
TJX,23-01-2017,74.49
TJX,24-01-2017,74.59
TJX,25-01-2017,75.43
TJX,26-01-2017,75.06
TJX,27-01-2017,74.26
TJX,30-01-2017,74.04
TJX,31-01-2017,74.92
TJX,01-02-2017,74.68
TJX,02-02-2017,74.93
TJX,03-02-2017,75.47
TJX,06-02-2017,75.33
TJX,07-02-2017,75.23
TJX,08-02-2017,75.51
TJX,09-02-2017,76.11
TJX,10-02-2017,77.05
TJX,13-02-2017,76.9
TJX,14-02-2017,78.08
TJX,15-02-2017,78.23
TJX,16-02-2017,76.83
TJX,17-02-2017,77.19
TJX,21-02-2017,76.24
TJX,22-02-2017,76.35
TJX,23-02-2017,77.81
TJX,24-02-2017,78.25
TJX,27-02-2017,78.62
TJX,28-02-2017,78.45
TJX,01-03-2017,78.45
TJX,02-03-2017,79.39
TJX,03-03-2017,78.82
TJX,06-03-2017,78.6
TJX,07-03-2017,78.3
TJX,08-03-2017,78.45
TJX,09-03-2017,77.94
TJX,10-03-2017,78.18
TJX,13-03-2017,78.06
TJX,14-03-2017,78.28
TJX,15-03-2017,79.18
TJX,16-03-2017,79.22
TJX,17-03-2017,79.22
TJX,20-03-2017,78.18
TJX,21-03-2017,78.09
TJX,22-03-2017,78.64
TJX,23-03-2017,78.43
TJX,24-03-2017,78.43
TJX,27-03-2017,78.35
TJX,28-03-2017,78.71
TJX,29-03-2017,79.68
TJX,30-03-2017,79.77
TJX,31-03-2017,79.08
TJX,03-04-2017,78.33
TJX,04-04-2017,76.71
TJX,05-04-2017,75.93
TJX,06-04-2017,76.8
TJX,07-04-2017,76.09
TJX,10-04-2017,76.02
TJX,11-04-2017,76.99
TJX,12-04-2017,77.09
TJX,13-04-2017,76.81
TJX,17-04-2017,76.48
TJX,18-04-2017,76.84
TJX,19-04-2017,76.9
TJX,20-04-2017,78.17
TJX,21-04-2017,78.56
TJX,24-04-2017,78.62
TJX,25-04-2017,78.78
TJX,26-04-2017,78.92
TJX,27-04-2017,78.97
TJX,28-04-2017,78.64
TJX,01-05-2017,77.65
TJX,02-05-2017,78.91
TJX,03-05-2017,79.14
TJX,04-05-2017,78.97
TJX,05-05-2017,78.69
TJX,08-05-2017,78.5
TJX,09-05-2017,78.98
TJX,10-05-2017,80.72
TJX,11-05-2017,79.47
TJX,12-05-2017,77.31
TJX,15-05-2017,76.9
TJX,16-05-2017,73.76
TJX,17-05-2017,74.77
TJX,18-05-2017,74.48
TJX,19-05-2017,74.27
TJX,22-05-2017,75.29
TJX,23-05-2017,74.4
TJX,24-05-2017,73.99
TJX,25-05-2017,75.37
TJX,26-05-2017,75.53
TJX,30-05-2017,74.85
TJX,31-05-2017,75.21
TJX,01-06-2017,75.9
TJX,02-06-2017,75.22
TJX,05-06-2017,75.03
TJX,06-06-2017,73.97
TJX,07-06-2017,74.19
TJX,08-06-2017,72.78
TJX,09-06-2017,73.68
TJX,12-06-2017,73.77
TJX,13-06-2017,73.91
TJX,14-06-2017,73.17
TJX,15-06-2017,72.54
TJX,16-06-2017,72.44
TJX,19-06-2017,72.35
TJX,20-06-2017,70.18
TJX,21-06-2017,69.4
TJX,22-06-2017,68.75
TJX,23-06-2017,69.27
TJX,26-06-2017,69.94
TJX,27-06-2017,69.96
TJX,28-06-2017,71.41
TJX,29-06-2017,71.08
TJX,30-06-2017,72.17
TJX,03-07-2017,71.57
TJX,05-07-2017,71.18
TJX,06-07-2017,70.29
